word1,word2,ppmi,cooc_n
comes,regio,0.6113236413824132,67
comes,fatum,0.6113236413824132,67
alo,exercitus,0.6113211086500131,60
probo,ratio,0.6113196069444509,113
cedo,flamma,0.6113093478281668,101
exemplum,scio,0.6112972677891603,121
aetas,socius,0.6112894082892789,91
humanus,salus,0.6112645459644018,99
lumen,traho,0.6112645459644018,99
miles,mons,0.6112645459644017,90
condo,mons,0.6112645459644017,90
abeo,seruus,0.6112645459644017,90
motus,seruus,0.6112645459644017,81
caesar,traho,0.6112645459644016,63
claudo,saeculum,0.6112558442967272,65
miser,praesens,0.6112535632895711,103
regnum,sedes,0.6112535632895711,103
membrum,uulnus,0.6112512375621417,85
ostendo,proximus,0.6112391255747057,89
cogo,paucus,0.6112280556069748,124
crimen,gloria,0.611221859263437,106
ager,coniunx,0.6112192981193226,75
longe,paruus,0.6111974418427454,118
senex,spatium,0.6111938471061586,72
defendo,spatium,0.6111938471061586,72
ferrum,spatium,0.6111938471061586,72
spatium,uictor,0.6111938471061586,72
rapio,sanguis,0.6111844626777406,113
lingua,rapio,0.6111844626777406,113
diuersus,ratio,0.6111733225673617,93
diuersus,regnum,0.6111733225673617,93
miser,uulnus,0.6111733225673617,93
premo,uitium,0.6111593215732908,86
metus,premo,0.6111593215732908,86
equus,graeci,0.6111593215732908,43
patria,poena,0.6111285910577156,104
audeo,auris,0.6111111717309723,118
auctoritas,potior,0.6111111717309723,59
animal,certus,0.6111111717309723,59
aetas,transeo,0.6111077552460911,101
iudex,tristis,0.6110974476266412,88
ira,iudex,0.6110974476266412,88
casus,senex,0.6110809229346199,77
defendo,ferrum,0.6110809229346199,77
comes,dexter,0.6110809229346199,77
morior,oro,0.611065669615116,91
poena,turba,0.6110573634498647,101
dolor,poena,0.6110573634498647,101
dolor,probo,0.6110573634498647,101
maior,specto,0.6110531250033402,107
colo,mille,0.6110531250033402,107
mulier,officium,0.6110487440548336,76
saxum,tollo,0.611033711033435,98
efficio,luna,0.6110264223771352,57
consilium,potior,0.6109817805164551,112
ingenium,ualeo,0.6109817805164551,108
secundus,ualeo,0.6109817805164551,108
gaudeo,ingenium,0.6109817805164551,96
frango,mille,0.6109817805164551,96
frango,malo,0.6109817805164551,94
ostendo,secundus,0.6109817805164551,94
ingenium,par,0.6109817805164551,94
membrum,uarius,0.6109817805164551,92
noceo,secundus,0.6109817805164551,88
frango,pondus,0.6109817805164551,88
studium,uarius,0.6109817805164551,88
numerus,oro,0.6109817805164551,80
inimicus,numerus,0.6109817805164551,80
roma,secundus,0.6109817805164551,76
diuinus,frango,0.6109817805164551,76
roma,uarius,0.6109817805164551,76
consilium,roma,0.6109817805164551,76
ingenium,roma,0.6109817805164551,76
numerus,roma,0.6109817805164551,76
intellego,numerus,0.6109817805164551,70
littera,uarius,0.6109817805164551,70
frango,senatus,0.6109817805164551,58
existimo,ingenium,0.6109817805164551,48
auctoritas,uarius,0.6109817805164551,46
episcopus,secundus,0.6109817805164551,12
nego,secundus,0.610981780516455,104
moueo,uarius,0.610981780516455,104
auctor,ingenium,0.610981780516455,98
frango,poena,0.610981780516455,98
ingenium,probo,0.610981780516455,98
auctor,uarius,0.610981780516455,98
dolor,secundus,0.610981780516455,90
dubius,frango,0.610981780516455,90
dolor,uarius,0.610981780516455,90
durus,secundus,0.610981780516455,86
casus,consilium,0.610981780516455,82
ferrum,ingenium,0.610981780516455,82
casus,ingenium,0.610981780516455,82
comes,numerus,0.610981780516455,82
defendo,uarius,0.610981780516455,82
copia,secundus,0.610981780516455,74
consilium,proelium,0.610981780516455,74
numerus,oportet,0.610981780516455,68
consilium,sedeo,0.6109817805164549,84
nolo,scribo,0.6109117500531751,109
durus,fugio,0.6109104411192429,107
agmen,signum,0.6109069442208168,68
bonum,probo,0.6109014301889842,95
bellum,patria,0.6108940419772455,116
tego,tertius,0.6108940419772454,87
ager,defendo,0.6108940419772454,87
ager,altus,0.6108940419772454,87
fundo,uultus,0.6108940419772454,87
fundo,uictor,0.6108940419772454,87
ager,uictor,0.6108940419772454,87
gaudeo,sapio,0.6108919776337223,85
contingo,pax,0.6108919776337223,85
contingo,mille,0.6108919776337223,85
pax,saxum,0.6108919776337223,85
proprius,scelus,0.6108851574911129,79
frons,scelus,0.6108851574911129,79
proprius,spatium,0.6108851574911129,79
spatium,turba,0.6108851574911129,79
contineo,dolor,0.6108851574911129,79
dubius,telum,0.6108851574911129,79
inimicus,turbo,0.6108711549286441,69
rego,uitium,0.6108532771944675,99
certus,respondeo,0.6108377609295423,106
ferrum,melior,0.6108158467236576,92
ingens,sedes,0.6108121596187539,75
arbor,longe,0.6108121596187539,75
premo,sedes,0.6108121596187538,90
ferus,longe,0.6108121596187538,90
laudo,premo,0.6108121596187538,90
littera,ordo,0.610786066649503,78
consul,ordo,0.610786066649503,78
consul,maior,0.610786066649503,78
iustus,ordo,0.6107860666495029,104
communis,maior,0.6107860666495029,104
numen,pax,0.6107754886126808,74
gens,periculum,0.6107504864249881,77
fortis,malo,0.610750486424988,99
fortis,semen,0.610750486424988,66
comes,nescio,0.6107457180374896,97
cado,uictor,0.6107457180374896,97
iudex,singulus,0.610739473754911,84
occido,poena,0.6107245016676451,89
iudico,oculus,0.6107185879896037,87
roma,sensus,0.6107185879896037,58
amicus,uoluptas,0.6107139711950902,76
iter,subeo,0.6107111225452788,94
debeo,regio,0.6107052394898318,92
pietas,senatus,0.6106990950022052,54
arbor,socius,0.6106898279775225,61
coepio,similis,0.6106764836128474,100
motus,umbra,0.6106764836128473,75
carmen,motus,0.6106764836128473,75
aer,carmen,0.6106764836128473,75
cupio,nauis,0.6106637649310113,64
imperium,reliquus,0.6106637649310113,64
noceo,officium,0.6106499404603156,92
cursus,ferus,0.6106499404603156,92
exemplum,recipio,0.610647706220365,99
exemplum,iustus,0.610647706220365,99
communis,exemplum,0.610647706220365,99
iustus,tego,0.610647706220365,99
melior,spatium,0.6106267929372924,86
contineo,probo,0.6106267929372924,86
defendo,scio,0.6106251344125999,107
gigno,sermo,0.6106183423877956,63
humanus,malus,0.6106183423877954,119
campus,hostis,0.6106183423877954,105
inuenio,sermo,0.6106183423877954,105
iniuria,malus,0.6106183423877954,84
campus,metus,0.6106183423877954,84
caro,iudicium,0.6106183423877954,56
caro,imperator,0.6106183423877954,28
claudo,finis,0.6106107721645115,96
agmen,curo,0.6105800934252938,57
sol,surgo,0.6105676405904057,86
traho,uetus,0.6105654896619038,110
maneo,traho,0.6105654896619038,110
animal,regnum,0.610549783965709,53
par,paucus,0.610541478168401,104
auxilium,diuido,0.6105287478032305,73
claudo,diuido,0.6105287478032305,73
contingo,signum,0.6105265473354843,95
auctor,copia,0.6105220315312985,83
copia,probo,0.6105220315312985,83
auctor,proelium,0.6105220315312985,83
humanus,ordo,0.6105032212226422,101
aqua,mons,0.6105032212226422,101
confero,parum,0.6105032212226422,101
humanus,maior,0.6105032212226422,101
amicus,inimicus,0.6104946489000999,94
certus,facile,0.6104946489000999,94
cogo,facile,0.6104946489000999,94
nolo,studium,0.6104946489000996,94
accedo,communis,0.6104946489000996,94
dubius,usus,0.6104631275207216,103
proprius,usus,0.6104631275207216,103
flumen,rex,0.6104631275207215,103
flumen,orbis,0.6104631275207215,103
nosco,sedeo,0.610455464714832,116
occido,utor,0.6104287749170058,92
ira,mons,0.6104287749170058,92
mundus,spiritus,0.6104287749170058,92
contingo,luna,0.6104212786370343,59
fatum,poena,0.6104094252590101,80
litus,poena,0.6104094252590101,80
furor,probo,0.6104094252590101,80
flumen,regnum,0.6103988291763818,96
praesto,specto,0.6103947537898823,104
gero,reperio,0.6103712798869929,100
senatus,turbo,0.6103712798869929,50
claudo,senatus,0.6103712798869929,50
malo,utor,0.6103516828304701,109
similis,transeo,0.6103458504473293,96
amo,transeo,0.6103458504473293,88
salus,transeo,0.6103458504473293,88
maximus,uulnus,0.6103458504473293,88
caesar,diuersus,0.6103458504473291,56
inimicus,seruus,0.610338191104271,83
oro,traho,0.610338191104271,83
humanus,sidus,0.610338191104271,83
acies,nox,0.6103310661866529,86
malum,turba,0.6103182104854706,92
dolor,sedes,0.6103182104854706,92
dubius,sedes,0.6103182104854706,92
proprius,sedes,0.6103182104854706,92
curo,laudo,0.6103182104854706,92
malum,proprius,0.6103182104854706,92
campus,lego,0.6103149903454267,103
ager,saxum,0.6102993348529677,82
crimen,pietas,0.6102934977547061,85
coniunx,metus,0.6102813583913462,69
bonum,gaudeo,0.6102433189444352,93
felix,uersus,0.6102373174260509,82
durus,flumen,0.6102373174260509,82
arma,subeo,0.610236691007016,99
clarus,regio,0.6102255848319826,74
fatum,humanus,0.6102255848319826,74
pugno,romanus,0.6102255848319826,74
malum,turbo,0.6102220150162031,77
telum,uinco,0.6102187129479524,100
diuinus,fortis,0.6102187129479524,80
colo,noceo,0.6102031462016355,98
colo,pondus,0.6102031462016355,98
aqua,pondus,0.6102031462016355,98
audio,metus,0.6101955987754967,110
debeo,iudicium,0.6101955987754967,110
maneo,semen,0.6101785676218667,76
aer,sol,0.610170026271052,94
arma,saeuus,0.6101518049664745,95
consul,suscipio,0.6101339635941158,63
dolor,suscipio,0.6101339635941156,81
oratio,species,0.6101339635941156,51
suscipio,usus,0.6101339635941155,90
iustus,species,0.6101339635941155,84
communis,suscipio,0.6101339635941155,84
species,telum,0.6101339635941155,69
facile,suscipio,0.6101339635941155,66
sensus,unda,0.6101339635941154,60
exemplum,male,0.6101159327433294,94
ira,tego,0.6101159327433294,94
castra,confero,0.6100818137153523,65
castra,clarus,0.6100818137153523,65
ferus,iter,0.6100661692820324,100
sto,taceo,0.6100512882189292,123
specto,sto,0.6100512882189292,123
iniuria,potior,0.6100512882189291,82
iuppiter,sedeo,0.6100512882189291,82
efficio,specto,0.6100512882189291,82
audeo,efficio,0.6100512882189291,82
certus,orator,0.6100512882189291,41
cogo,orator,0.6100512882189291,41
crimen,paucus,0.6100500604183312,101
numen,sanguis,0.6100447615067275,76
murus,proximus,0.6100170797181133,58
flamma,fortis,0.6100170797181131,87
fortis,subeo,0.6100170797181131,87
littera,male,0.6100146104878094,71
maior,uoluptas,0.6099927306301071,72
contingo,similis,0.6099865905189097,92
motus,sapio,0.6099865905189097,69
nego,senatus,0.6099865905189097,69
inuenio,malum,0.6099784788701764,109
maneo,oro,0.6099592453268763,97
par,turbo,0.6099456574077011,81
ostendo,saeculum,0.6099456574077011,81
castra,saeculum,0.6099456574077011,54
gloria,ingens,0.609934581677395,85
premo,rego,0.6099345816773949,102
accedo,dignus,0.6099345816773949,102
consul,imperium,0.6099194403711541,79
imperium,intellego,0.6099194403711541,79
paulus,sanguis,0.6099194403711541,79
edo,paulus,0.6099194403711541,79
iustus,proelium,0.609919440371154,79
condo,scelus,0.6099109732932695,76
contineo,iudex,0.6099109732932695,76
publicus,scribo,0.6098918621524296,91
reliquus,ualeo,0.6098918621524294,70
metus,ordo,0.6098842177983582,95
maior,uitium,0.6098842177983582,95
certus,officium,0.6098732413921435,117
officium,uxor,0.6098732413921434,78
caesar,poena,0.6098598237062912,68
sensus,sententia,0.6098561472289451,61
inimicus,sensus,0.6098561472289451,61
extremus,uoco,0.6098487215139414,101
fortis,malum,0.6098455089876588,94
animal,laudo,0.6098455089876588,47
bonum,eques,0.6098349056244841,51
eques,singulus,0.6098349056244841,51
parum,uetus,0.6098180123628677,118
alo,tristis,0.6098162174705928,96
male,praesto,0.6098162174705928,96
cor,ira,0.6098162174705928,96
grauis,subeo,0.6098080714615263,104
cado,ferus,0.609808071461526,104
nescio,noceo,0.609808071461526,104
cado,premo,0.609808071461526,104
lingua,socius,0.6098033030967654,82
sanguis,socius,0.6098033030967654,82
iter,mons,0.6097720083738957,103
iniuria,pereo,0.6097573866738304,81
exercitus,uitium,0.6097573866738304,54
equus,exercitus,0.6097573866738304,54
cura,litus,0.6097513140144609,93
par,sententia,0.6097398749190645,86
contingo,paruus,0.6097352395058985,102
disco,taceo,0.6096977439338253,101
disco,specto,0.6096977439338253,101
aurum,auxilium,0.6096953758396321,85
auxilium,sanguis,0.6096953758396321,85
claudo,sanguis,0.6096953758396321,85
melior,senatus,0.6096907762880882,65
premo,sol,0.6096863503245005,106
minor,pondus,0.6096863503245005,106
eques,studium,0.6096863503245005,53
efficio,iudex,0.6096759832792639,74
durus,miser,0.6096718207837648,99
flumen,reliquus,0.6096632645974278,54
contingo,laudo,0.6096620732355165,79
praesens,saxum,0.6096620732355165,79
ingens,singulus,0.6096566366160789,71
facile,princeps,0.6096566366160789,71
humanus,mons,0.609629222623671,94
exemplum,socius,0.6096278183196194,77
socius,tego,0.6096278183196194,77
alo,uoluptas,0.6096014177704867,70
extremus,nego,0.6095948177421064,88
copia,motus,0.6095948177421064,66
aurum,motus,0.6095948177421061,88
edo,motus,0.6095948177421061,88
cupio,motus,0.6095948177421061,88
auxilium,numen,0.6095788868185905,58
numen,saeculum,0.6095788868185905,58
laus,studium,0.6095691513791569,108
mars,signum,0.6095691513791569,63
fortis,mars,0.6095691513791567,54
curo,malus,0.6095595810395532,118
caro,curo,0.6095595810395532,59
caro,frons,0.6095595810395532,59
par,singulus,0.6095567415058618,91
debeo,oratio,0.6095536815607723,73
furor,hostis,0.6095496807846217,87
inuenio,regio,0.6095496807846217,87
crimen,eques,0.6095486187630957,55
aqua,cado,0.609544601561438,115
diuinus,paucus,0.609528819854015,84
iuuenis,timeo,0.609528819854015,84
filia,paucus,0.6095288198540149,70
male,timeo,0.6095288198540147,98
acies,gero,0.6095288198540147,84
fundo,umbra,0.6095247414757412,89
sedeo,tego,0.6095247414757412,89
grauis,iudex,0.6095121696987517,109
exercitus,poena,0.6095054022955284,62
cupio,transeo,0.609500898981765,91
aurum,uulnus,0.609500898981765,91
bonum,malus,0.6094928498660608,111
sententia,spes,0.6094562272076182,100
mons,tertius,0.609456227207618,85
romanus,tertius,0.609456227207618,85
senex,seruus,0.609456227207618,85
ferrum,seruus,0.609456227207618,85
clarus,ferrum,0.609456227207618,85
defendo,humanus,0.609456227207618,85
casus,humanus,0.609456227207618,85
consto,traho,0.609456227207618,85
casus,clarus,0.609456227207618,85
clarus,comes,0.609456227207618,85
ferrum,inimicus,0.609456227207618,75
sententia,tertius,0.609456227207618,75
consto,oro,0.609456227207618,75
casus,sidus,0.609456227207618,75
oro,uictor,0.609456227207618,75
beatus,tertius,0.609456227207618,65
pax,spes,0.6094562272076179,120
conuenio,spes,0.6094562272076179,115
aetas,coepio,0.6094562272076179,105
defendo,inuenio,0.6094562272076179,100
consto,inuenio,0.6094562272076179,100
altus,ignis,0.6094562272076179,100
ignis,uultus,0.6094562272076179,100
diuinus,spes,0.6094562272076179,95
defendo,gloria,0.6094562272076179,95
ferrum,gloria,0.6094562272076179,95
rego,senex,0.6094562272076179,95
dignus,senex,0.6094562272076179,95
altus,rego,0.6094562272076179,95
casus,rego,0.6094562272076179,95
senex,specto,0.6094562272076179,90
casus,pax,0.6094562272076179,90
altus,mille,0.6094562272076179,90
casus,iaceo,0.6094562272076179,90
iaceo,uictor,0.6094562272076179,90
senex,uitium,0.6094562272076179,80
cerno,senex,0.6094562272076179,80
consto,fons,0.6094562272076179,80
cerno,ferrum,0.6094562272076179,80
dexter,equus,0.6094562272076179,80
ferrum,metus,0.6094562272076179,80
casus,gigno,0.6094562272076179,60
imperator,uictor,0.6094562272076179,40
orator,uultus,0.6094562272076179,30
scelus,tollo,0.6094352736093605,97
condo,socius,0.6094279981571001,72
forma,minor,0.6094205695920389,114
diuersus,frons,0.6094194955871987,83
durus,occido,0.6094171410421614,78
sapio,trado,0.6094105536366218,89
ostendo,sedes,0.6093927129645276,96
hostis,patria,0.6093842821735929,113
maximus,metus,0.6093688107995028,93
cerno,maximus,0.6093688107995028,93
auctoritas,gero,0.6093562721872938,61
disco,senatus,0.6093562721872938,61
graeci,longus,0.6093473481177395,56
iudex,ualeo,0.6093422605997106,107
campus,sanguis,0.6093305122033668,97
respondeo,sensus,0.6093271866241755,63
flamma,sensus,0.6093271866241755,63
iustus,praesto,0.6092952484564654,101
auxilium,gratia,0.6092595510343024,93
colo,miser,0.6092566245976048,112
ordo,ratio,0.6092566245976048,112
aurum,ira,0.6092529958279936,100
alienus,nauis,0.6092423005836337,57
gaudeo,morior,0.6092324885334551,109
castra,nox,0.6092171357539985,85
periculum,uirtus,0.6092171357539985,85
certus,saxum,0.6092098914507375,99
malum,pereo,0.6092044422306568,113
bonum,proximus,0.6092021944360244,80
socius,transeo,0.6091984033908523,67
membrum,uoluptas,0.6091872533412902,68
inimicus,ordo,0.6091822170675286,89
maior,sententia,0.6091822170675286,89
colo,oro,0.6091822170675286,89
coniunx,iudex,0.6091659093074805,70
abeo,coniunx,0.6091659093074805,70
praesens,spiritus,0.6091300734357691,81
acies,medius,0.6091134512083751,83
paulus,usus,0.6090752022458735,80
potestas,sedeo,0.6090752022458735,80
curo,littera,0.6090752022458735,72
potior,prouincia,0.6090752022458735,64
cogo,prouincia,0.6090752022458735,64
auctor,usus,0.6090752022458734,112
coepio,patior,0.6090752022458734,112
redeo,sedeo,0.6090752022458734,112
dubius,recipio,0.6090752022458734,96
dolor,iustus,0.6090752022458734,96
coepio,sensus,0.6090752022458734,64
audio,auxilium,0.60906865669374,97
disco,surgo,0.6090498057429705,75
fortis,pugno,0.6090498057429705,75
efficio,finis,0.6090284197144623,95
caesar,occido,0.6089943974298624,55
iudex,plenus,0.6089827423502874,103
ciuis,claudo,0.608979006776606,66
campus,dux,0.6089749566440654,95
campus,timeo,0.6089749566440654,95
pius,saxum,0.6089749566440653,76
contingo,uersus,0.6089749566440653,76
campus,senatus,0.6089749566440653,57
pax,praesens,0.608958590969431,98
malum,specto,0.608958590969431,98
existimo,laudo,0.608958590969431,49
melior,parum,0.608952885567842,109
auctor,parum,0.608952885567842,109
duo,facile,0.6089482261806912,100
soleo,transeo,0.6089482261806911,110
graeci,uoco,0.608948226180691,60
aer,disco,0.6089358391350632,82
aer,membrum,0.6089358391350632,82
disco,publicus,0.6089358391350632,82
cogo,socius,0.6089318433466244,93
diuinus,scio,0.6089020570632058,99
acies,roma,0.6089020570632058,55
eques,longus,0.6088951663329605,67
dux,ingens,0.6088792582852193,81
fundo,saeuus,0.6088635844268635,84
felix,scelus,0.608857787308611,73
mars,moueo,0.6088566468958615,61
